"date","btc_price","btc_market_cap","btc_volume","gold_price"
2021-07-22,32383.7811269687,605357009416.755,29070652059.995,1799.45
2021-07-23,32409.4997671754,607621607805.35,19741588059.4523,1799.6
2021-07-26,35456.1246607668,664681184168.776,20929083220.5368,1800.2
2021-07-27,37281.9180921766,701921012034.664,53550491997.7231,1800.35
2021-07-28,39076.5937706323,732311951673.355,36401287454.4305,1796.6
2021-07-29,40031.198244448,751371299910.515,41369107422.717,1829.3
2021-07-30,39977.7569392276,750407963580.473,28717414113.0173,1825.75
2021-08-02,39914.8297584879,747403845431.828,28555173661.6638,1811.45
2021-08-03,39278.7665081037,737440183775.555,28057528866.2621,1812.65
2021-08-04,38368.354011979,720835141114.334,28422901237.1695,1829.1
2021-08-05,39751.5845750986,747085951935.055,27751046040.3293,1800.75
2021-08-06,40825.3819404497,768416417393.597,38527930905.3152,1762.9
2021-08-09,43753.2178626463,821704814136.011,39633218478.6153,1738.85
2021-08-10,46311.0018985769,861862844505.61,42726733997.8578,1723.35
2021-08-11,45639.5140189071,854344953098.755,35669862361.5463,1743.6
2021-08-12,45652.0601250693,857660568377.386,35679832771.3715,1747.4
2021-08-13,44495.2097932796,836054770491.896,35838614930.0404,1773.85
2021-08-16,47025.0032301128,882888202377.709,32863850458.0053,1786.35
2021-08-17,46031.7575436258,866391335029.369,34221605780.0014,1789.45
2021-08-18,44534.4548542199,836777066605.98,34488116651.1845,1783.45
2021-08-19,45015.4655460854,847143004614.999,34668999387.8382,1782.05
2021-08-20,46745.0346229699,867650725472.864,38434805722.9527,1779.05
2021-08-23,49250.544869718,925630106451.479,27110183703.2446,1802
2021-08-24,49518.577487907,930729196214.295,35800255386.4137,1808.45
2021-08-25,47940.6079149608,902489541307.531,38387146174.8706,1788.7
2021-08-26,49002.7037662755,921328247353.563,33517327123.5554,1786.6
2021-08-27,47229.0706508761,887832142450.196,33774857002.9282,1798.5
2021-08-30,48907.2707310622,919515378468.847,26244843557.5079,1798.5
2021-08-31,47124.254224694,885729258052.632,32326073271.9196,1814.85
2021-09-01,47335.4202992057,890014982634.899,34868965959.2451,1811.8
2021-09-02,48823.0552096492,918058330851.483,39060601275.2127,1812.55
2021-09-03,49338.7846518333,927323146557.212,39362789535.4604,1823.7
2021-09-06,51696.2064313179,971284117138.44,31765191430.1713,1821.6
2021-09-07,52739.8001663455,992868819862.231,37532574716.9024,1802.15
2021-09-08,46995.1641709598,881943904968.651,64010507329.2719,1786
2021-09-09,46085.0286157819,866885887154.311,48151104381.0848,1788.25
2021-09-10,46518.9411866024,876179332243.744,38581092903.8442,1794.6
2021-09-13,46195.2183008294,869122611514.091,27585855039.2206,1793.9
2021-09-14,45139.8339687327,848992511473.562,40683028027.855,1792.75
2021-09-15,47135.4319956269,886524004596.606,38645575965.5275,1796.95
2021-09-16,48186.5327570472,906727769791.07,30037816650.1285,1747.95
2021-09-17,47879.473439921,900990520811.935,31578783374.7687,1755.95
2021-09-20,47371.0393323647,891560241243.058,26163167368.5944,1757.75
2021-09-21,42932.9465959541,805826302811.35,41220025453.5186,1774.45
2021-09-22,40386.6236352893,760802031650.605,45940419565.0828,1773.4
2021-09-23,43587.2230505847,820460824050.953,36624234960.053,1750
2021-09-24,44980.8982148109,846615719473.873,33594750549.9986,1746.8
2021-09-27,43336.8612332427,825341135635.717,30462815705.2837,1755.3
2021-09-28,42247.3557290064,794889951096.439,30483144439.4526,1733.75
2021-09-29,41010.3751983655,775534111089.489,29691944223.2928,1737.15
2021-09-30,41587.667862323,782626384092.284,30068690311.9659,1742.8
2021-10-01,43859.3261472411,827840965059.613,30859918334.565,1757.05
2021-10-04,48282.9711385745,910331395887.482,26034594561.9634,1754.55
2021-10-05,49260.2323211307,927812140868.052,32691763060.3191,1753.2
2021-10-06,51668.9942243556,973040988102.911,35480330025.0279,1759.7
2021-10-07,55415.005742029,1044675252844.37,48462388015.8015,1762.1
2021-10-08,53894.5959945211,1015246512238.87,36549815857.2818,1773.25
2021-10-11,54711.869596643,1030788036761.63,38579271671.0699,1757.65
2021-10-12,57572.5108555965,1084736227837.66,41913482915.3792,1767.75
2021-10-13,56335.0354605115,1061829863954.13,40021384610.6983,1785.7
2021-10-14,57487.9858804222,1083366079898.55,41216945749.3466,1798.7
2021-10-15,57452.4317850355,1082900149762.58,35994603913.1884,1772.65
2021-10-18,61583.7744396134,1160650121141.99,29625957541.6776,1767.85
2021-10-19,62017.9727251787,1173944883529.63,39610183787.2353,1779.55
2021-10-20,64517.6485604228,1217582580302.56,42550624869.2941,1778
2021-10-21,66237.5175502939,1250376460615.75,40790757381.6016,1779.3
2021-10-22,62541.0869329352,1178926819140.82,48709960685.5335,1808.25
2021-10-25,61173.1663907232,1153315262663.06,29982535557.4028,1805.25
2021-10-26,63228.2138258421,1192131994832.59,30852852368.0275,1785.55
2021-10-27,60604.1888879475,1143497865064.67,33233702858.0947,1795.25
2021-10-28,58641.0014741949,1105754837660.93,43976252157.0686,1803.5
2021-10-29,60767.5558520673,1145912030969.19,52318597556.7946,1769.15
2021-11-01,61471.8684627626,1159841954948.48,32494948460.7914,1793.8
2021-11-02,61121.8312010651,1152831210803.7,35834742028.382,1790.45
2021-11-03,63247.2089612783,1186951581189.47,37335066460.1553,1763.45
2021-11-04,63130.9423517154,1187048124213.93,36561444796.9302,1796.15
2021-11-05,61601.7435720498,1157101738112.73,33152275947.4325,1801.85
2021-11-08,63153.2301930195,1191631271447.8,24877902989.7844,1822.35
2021-11-09,67617.0155448617,1278797895528.36,105426313891.409,1827.3
2021-11-10,67145.3749353706,1268116896159.25,41207912437.7922,1859.4
2021-11-11,65061.0544069628,1221681091090.63,48648563669.3768,1857.9
2021-11-12,65005.6451595668,1228606858156.69,35457583783.2136,1860.55
2021-11-15,65648.9777911024,1239021452560.9,26088449436.7171,1859.9
2021-11-16,63933.8354425993,1206711952537.94,32107212452.2984,1859.2
2021-11-17,60448.5625125862,1141910823555.96,48978396010.9682,1864.9
2021-11-18,60603.6558673865,1138136620641.49,39200729529.4879,1860.3
2021-11-19,56987.3223385505,1075758915731.04,41828523861.7175,1861.1
2021-11-22,59139.7792795272,1120610791475.75,25743426946.9619,1816.05
2021-11-23,56386.8568531522,1064619437494.19,34001467918.5283,1789.15
2021-11-24,57748.7931737886,1090380950871.23,36421192856.5364,1782.05
2021-11-25,57198.1838462953,1080039673037.49,31695369987.851,1788.15
2021-11-26,58897.8469829979,1112182356756.77,33721097081.4198,1800.8
2021-11-29,57237.6611370904,1080980050980.76,27659464986.7388,1785.95
2021-11-30,57848.7735371299,1092574224475.69,30985196646.766,1804.4
2021-12-01,57011.2804742423,1076804436724.32,35723038603.8306,1789.25
2021-12-02,57169.3719938106,1079838995016.59,49383073891.0005,1765
2021-12-03,56508.2680540227,1067406204922.56,36296342256.7569,1767.55
2021-12-06,49268.4698905394,932015145132.06,32826574574.4417,1778.65
2021-12-07,50461.5768365398,953396710269.548,36126018721.8266,1781.35
2021-12-08,50647.6634063575,956961313925.818,30083305919.5604,1783.8
2021-12-09,50530.4580645934,954800139986.473,26590164539.0596,1776.15
2021-12-10,47885.8719894171,904878061656.851,27269362515.2469,1779.75
2021-12-13,50051.0783486749,945932497231.48,19871029748.3556,1787.8
2021-12-14,46696.3046994668,882570058436.518,29628245402.1241,1776.9
2021-12-15,48410.5646563093,915015634616.989,30152105689.9527,1768.65
2021-12-16,48936.8625824416,925006387197.226,33782603071.2087,1795.7
2021-12-17,47694.5305022518,901558072618.622,24699414443.5655,1807.7
2021-12-20,46807.0486164263,884905649263.645,23002876885.7013,1796.3
2021-12-21,47117.0082042105,890808857615.363,29356191956.1819,1793.75
2021-12-22,49145.2172584989,929203956014.222,25764127608.3108,1792.8
2021-12-23,48755.8956440448,921888029984.867,21887790445.9283,1805.2
2021-12-24,50900.614949516,960809259355.085,26419703744.6569,1805.2
2021-12-27,50852.8602595407,961723851972.385,19632044502.1314,1805.2
2021-12-28,50774.067814743,960280703699.892,22793878136.8335,1805.2
2021-12-29,47725.1480463193,902655839568.455,29538983233.487,1794.25
2021-12-30,46506.9946476794,874314106559.554,26348739119.3781,1805.85
2021-12-31,47191.8683898395,892648631305.542,23753871435.2166,1805.85
2022-01-03,47387.2121676972,897536090320.936,33756128241.9857,1805.85
2022-01-04,46531.1408605305,880330191985.197,21890019531.5777,1811.4
2022-01-05,45938.0242717237,876242689666.196,24895990583.6632,1826.25
2022-01-06,43647.147508068,827723202715.105,31837641246.0179,1789.35
2022-01-07,43216.4586769336,819522879407.058,26366602396.8118,1792.6
2022-01-10,41862.3609856517,791648558214.557,18016718173.6086,1794.2
2022-01-11,41869.8590555922,792407724467.597,27984634062.0499,1806.8
2022-01-12,42777.2110204824,809621515508.406,22813557397.8215,1821.4
2022-01-13,43981.8773271741,832460077955.348,28250302540.221,1820.35
2022-01-14,42608.4100119502,806510860231.828,43905745871.2928,1822.95
2022-01-17,43119.7921430803,816325578941.135,14452346388.5504,1817.85
2022-01-18,42298.3411168723,800822650383.962,17694929625.8459,1817.25
2022-01-19,42395.4587915734,803962100417.976,18897950050.286,1826.95
2022-01-20,41749.5514309856,790507925308.782,19626113309.5541,1845.35
2022-01-21,40707.6824143097,774235809673.473,20930163211.1711,1837.6
2022-01-24,36306.4094404647,687575973800.07,22865032968.6082,1831.6
2022-01-25,36774.00714224,696465421899.37,36385158448.6069,1847.3
2022-01-26,36988.9285106674,700571452648.824,46168918584.8535,1835.95
2022-01-27,36870.440166931,700165819656.286,26756873749.7447,1806.75
2022-01-28,37276.839558175,702311456032.854,22057410457.2808,1788.15
2022-01-31,37983.1514994065,719570142321.84,11807185113.6331,1795.25
2022-02-01,38555.5344612116,727905398095.975,17731563487.284,1799.85
2022-02-02,38835.6949432224,736102274236.606,17109120250.159,1803.65
2022-02-03,37000.982498642,700645616423.833,16709908527.2311,1792.7
2022-02-04,37101.3515937809,703003347951.709,16136299994.8376,1804.7
2022-02-07,42475.5432209512,804942041477.058,13206494654.908,1813.55
2022-02-08,43910.9299864431,833392518214.834,24171856714.4758,1822.6
2022-02-09,44184.4475116762,837406846076.231,29024977264.9321,1827.8
2022-02-10,44383.8880554171,841339973338.869,19780565063.0989,1835.35
2022-02-11,43628.1395323523,826942197610.39,27877618433.981,1831.15
2022-02-14,42247.8359532677,802059713029.39,12146423251.3997,1866.15
2022-02-15,42634.5737836631,808280617642.05,18090873762.8228,1848.55
2022-02-16,44574.3205709982,848321283143.993,19801081788.5558,1862.6
2022-02-17,44063.2819827957,836256083783.791,16847003857.4335,1893.45
2022-02-18,40562.9869498282,770096677778.646,22270664615.4777,1893.6
2022-02-21,38514.0085362246,730381814665.44,15998424231.0177,1894.45
2022-02-22,37059.9794022875,703004241590.183,25174914104.1634,1900.1
2022-02-23,38337.2038554348,727094284067.659,22212181617.2002,1904.7
2022-02-24,37372.2926803477,708829287814.107,18507851467.8507,1936.3
2022-02-25,38363.3454885702,727657714638.092,40839699480.8913,1884.8
2022-02-28,37803.5901604493,717619764688.087,19424397945.6196,1909.85
2022-03-01,43225.4046774357,819019441071.749,30634280854.5383,1922
2022-03-02,44459.5916277434,841254375272.046,27880763034.0939,1928.5
2022-03-03,43980.7073820909,834437956671.667,25615956856.4027,1929.6
2022-03-04,42491.978393359,807454920681.722,22366184128.9005,1945.3
2022-03-07,38442.9917458868,729501899968.296,16995562040.6068,1980.95
2022-03-08,38076.4938225203,723198804467.672,24596395439.059,2039.05
2022-03-09,38732.9370130259,735453953725.92,22556397749.4281,1988.9
2022-03-10,41986.0344460762,796849504897.256,29211702119.4486,1996.6
2022-03-11,39468.3547730019,749384110700.109,27653455219.0413,1978.7
2022-03-14,37852.5251410629,718551088031.369,14461647575.5137,1954.05
2022-03-15,39669.4238120045,751354026218.977,21250969229.2216,1913.65
2022-03-16,39331.8465405945,747642430663.595,20768829817.9386,1913.2
2022-03-17,41165.6350614034,779761001844.411,34974203468.7663,1949.65
2022-03-18,41001.7095780197,778474325709.89,18861644942.5933,1935.8
2022-03-21,41283.2590010456,784054464871.663,16856192301.9601,1935.05
2022-03-22,41061.8158938499,779205413378.873,21335882483.3158,1915.25
2022-03-23,42401.8955974894,803937099701.411,28688623151.3571,1931.75
2022-03-24,42802.1547101699,810894331277.664,21851891598.6424,1965.2
2022-03-25,43936.0962345406,834251096724.507,26212783703.8644,1953.8
2022-03-28,46715.1176185105,887283025181.134,22545392529.6739,1937.05
2022-03-29,46994.8791183575,892747620147.701,30051327357.0666,1910
2022-03-30,47459.2612375391,901430001889,26128040680.8257,1933.85
2022-03-31,47063.3658499635,895356010540.846,24497248306.3469,1942.15
2022-04-01,45528.4071531384,865010142444.979,27736469645.5373,1929.4
2022-04-04,46434.5629826617,882346640419.069,21510196790.3035,1930.3
2022-04-05,46622.635713091,885584977681.244,28019309650.7257,1944.05
2022-04-06,45635.4543812667,867247321783.443,25474063861.6057,1930.15
2022-04-07,43198.7752693649,820983263462.496,34113818641.7757,1932.4
2022-04-08,43515.1503227981,827032889944.631,22960138784.3041,1941.4
2022-04-11,42274.9073702561,803574629064.927,14936318818.778,1951.55
2022-04-12,39603.9651592842,752680814425.192,30168665078.2104,1960.85
2022-04-13,40205.6779407321,764314681923.313,27804694935.4835,1976.75
2022-04-14,41205.1687190407,783560801481.972,25453869985.9719,1963.25
2022-04-15,39959.4570690337,759703443634.651,22744792147.0098,1963.25
2022-04-18,39739.1192562221,755627152747.451,16627779441.5676,1963.25
2022-04-19,40833.5379650337,776463403746.438,30617039399.9801,1964
2022-04-20,41498.1224466983,789141783336.21,22717772925.2896,1949.55
2022-04-21,41397.2204772796,787437397453.93,24937668255.0735,1943.7
2022-04-22,40528.5414867596,770787243369.5,32131220615.5502,1941.55
2022-04-25,39469.0498619815,752446283899.896,16778683767.5972,1895
2022-04-26,40488.8779176224,770112436973.415,32883645913.9647,1904.6
2022-04-27,38134.2154506894,725434540422.046,31053018153.3867,1885.8
2022-04-28,39237.949317471,746473028158.29,28170490245.8656,1888.5
2022-04-29,39741.7666458096,756090806420.826,31484572271.0324,1911.3
2022-05-02,38537.6547666953,733294957352.536,24857664487.0145,1911.3
2022-05-03,38561.5653990236,733787526677.67,29825308569.4223,1869.7
2022-05-04,37758.496107734,718542028695.9,23070122642.328,1863.65
2022-05-05,39699.0240412539,755764276888.771,31748901527.2059,1892.3
2022-05-06,36612.229548803,696020943881.887,37402043365.5841,1882.35
2022-05-09,34070.3121975796,648514321641.99,30810576501.5226,1860.9
2022-05-10,30269.5869566295,576197842487.638,58369928594.3275,1857.35
2022-05-11,31026.9338683624,590644412746.684,54071363210.0879,1851.95
2022-05-12,28913.4883636543,549294001873.177,65985702701.5049,1837.05
2022-05-13,29126.1159768601,555266177876.621,61338080283.5799,1811.55
2022-05-16,31319.30911113,596346266888.66,22948123704.1727,1809.5
2022-05-17,29923.6069936397,569801943005.297,28418179221.1253,1825
2022-05-18,30502.1932802769,581272773175.824,24964703223.575,1810.65
2022-05-19,28772.2005011126,547927169401.203,26219431165.2418,1844
2022-05-20,30382.4062421956,578678245847.876,29190056577.4307,1834.2
2022-05-23,30351.0504171381,578090387085.146,17199930154.801,1856.2
2022-05-24,29163.1677757392,555459414424.212,26646754324.7106,1867.1
2022-05-25,29655.0261317525,564885248021.994,23486436836.5605,1847.2
2022-05-26,29584.9498519859,563577022957.913,23108764916.2066,1848.25
2022-05-27,29346.7814424316,559066076343.668,31972044691.7097,1851.8
2022-05-30,29492.5032149536,561771345708.952,14496111397.9344,1854.95
2022-05-31,31740.940725167,604926607440.772,34891305294.623,1838.7
2022-06-01,31865.7496211732,607393396318.788,29770567353.4881,1844.9
2022-06-02,29833.4503302053,569001624438.018,35553330791.5357,1844.9
2022-06-03,30481.013996026,580863150152.053,24232399986.2611,1844.9
2022-06-06,29917.7640524562,570209935092.427,13395229055.4124,1847.2
2022-06-07,31372.5847629755,597966736176.553,27644798123.2982,1849.6
2022-06-08,31265.4692776933,597205650752.539,36111325508.0418,1852.95
2022-06-09,30229.2368361304,576238781341.368,27080284928.5649,1844.85
2022-06-10,30101.1875214315,573819802894.645,18871591862.3403,1830
2022-06-13,26767.2691732213,514202090511.068,29834061115.6246,1830.85
2022-06-14,22525.7683503912,429492202561.014,64852526179.3828,1818.3
2022-06-15,22244.8489680013,423044474596.539,47639470967.8914,1823.75
